Date,dorimbridge,sillim3bridge,sindaebang,yangsnabridge,Geumcheon,Guanak,Namhyoen,Hyeonchoongwon,Gisangcheong,Yeongdeungpo,Yangcheon,Hangang,Acc_6h_Geumcheon,Acc_6h_Guanak,Acc_6h_Namhyoen,Acc_6h_Hyeonchoongwon,Acc_6h_Gisangcheong,Acc_6h_Yeongdeungpo,Acc_6h_Yangcheon,Acc_6h_Hangang,Avg_raninfall_710101,Avg_raninfall_710102,Avg_raninfall_710103,Avg_raninfall_710104,Avg_raninfall_710105,Avg_raninfall_710106,Avg_raninfall_710107,Avg_raninfall_710108,Avg_raninfall_710109,Avg_raninfall_710110,sillim3bridge_0.5h,sillim3bridge_1h,sillim3bridge_2h,sillim3bridge_3h,sillim3bridge_4h,sillim3bridge_5h,sillim3bridge_6h
2022-06-15 17:30,6.11,0.21,13.06,31.17,0,0,0,0,0,0,0,0,0,1.5,2,1,0.5,1.5,4,1,0,0,0,0,0,0,0,0,0,0,0.21,0.2,0.21,0.21,0.2,0.19,0.2
2022-06-15 17:40,6.11,0.21,13.06,31.17,0,0,0,0,0,0,0,0,0,1.5,2,1,0.5,1.5,4,1,0,0,0,0,0,0,0,0,0,0,0.21,0.21,0.21,0.21,0.2,0.19,0.2
2022-06-15 17:50,6.11,0.21,13.06,31.17,0,0,0,0,0,0,0,0,0,1.5,1.5,1,0.5,1.5,4,1,0,0,0,0,0,0,0,0,0,0,0.2,0.21,0.21,0.2,0.2,0.2,0.2
2022-06-15 18:00,6.11,0.21,13.06,31.17,0,0,0,0,0,0,0,0,0,1.5,1.5,0.5,0.5,1.5,4,1,0,0,0,0,0,0,0,0,0,0,0.2,0.21,0.21,0.21,0.2,0.2,0.21
2022-06-15 18:10,6.11,0.21,13.06,31.17,0,0,0,0,0,0,0,0,0,1.5,1.5,0.5,0.5,1.5,4,1,0,0,0,0,0,0,0,0,0,0,0.21,0.21,0.21,0.2,0.2,0.2,0.22
2022-06-15 18:20,6.11,0.2,13.07,31.17,0,0,0,0,0,0,0,0,0,1.5,1.5,0.5,0.5,1.5,4,1,0,0,0,0,0,0,0,0,0,0,0.21,0.21,0.21,0.2,0.2,0.19,0.22
2022-06-15 18:30,6.11,0.2,13.07,31.16,0,0,0,0,0,0,0,0,0,1.5,1.5,0.5,0.5,1.5,4,1,0,0,0,0,0,0,0,0,0,0,0.21,0.21,0.21,0.2,0.19,0.2,0.22
2022-06-15 18:40,6.11,0.21,13.07,31.16,0,0,0,0,0,0,0,0,0,1.5,1.5,0.5,0.5,1.5,4,1,0,0,0,0,0,0,0,0,0,0,0.21,0.21,0.21,0.2,0.19,0.2,0.22
2022-06-15 18:50,6.11,0.21,13.07,31.16,0,0,0,0,0,0,0,0,0,1.5,1.5,0.5,0.5,1.5,4,1,0,0,0,0,0,0,0,0,0,0,0.21,0.21,0.2,0.2,0.2,0.2,0.21
2022-06-15 19:00,6.11,0.21,13.07,31.17,0,0,0,0,0,0,0,0,0,1.5,1.5,0.5,0.5,1.5,4,1,0,0,0,0,0,0,0,0,0,0,0.21,0.21,0.21,0.2,0.2,0.21,0.22
2022-06-15 19:10,6.12,0.21,13.07,31.17,0,0,0.5,0,0,0,0,0,0,1.5,2,0.5,0.5,1.5,4,1,0,0,0,0,0,0,0,0,0,0,0.21,0.21,0.2,0.2,0.2,0.22,0.21
2022-06-15 19:20,6.11,0.21,13.07,31.17,0,0,0,0,0,0,0,0,0,1.5,2,0.5,0.5,1.5,4,1,0,0,0,0,0,0,0,0,0,0,0.21,0.21,0.2,0.2,0.19,0.22,0.21
2022-06-15 19:30,6.12,0.21,13.07,31.17,0,0,0,0,0,0,0,0,0,1.5,2,0.5,0.5,1.5,4,1,0,0,0,0,0,0,0,0,0,0,0.21,0.21,0.2,0.19,0.2,0.22,0.22
2022-06-15 19:40,6.12,0.21,13.07,31.17,0,0,0,0,0,0,0,0,0,1.5,2,0.5,0.5,1.5,4,1,0,0,0,0,0,0,0,0,0,0,0.21,0.21,0.2,0.19,0.2,0.22,0.21
2022-06-15 19:50,6.12,0.21,13.07,31.16,0,0,0,0,0,0,0,0,0,1.5,2,0.5,0.5,1.5,4,1,0,0,0,0,0,0,0,0,0,0,0.21,0.2,0.2,0.2,0.2,0.21,0.21
2022-06-15 20:00,6.12,0.21,13.07,31.16,0,0,0,0,0,0,0,0,0,1.5,2,0.5,0,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0.21,0.21,0.2,0.2,0.21,0.22,0.2
2022-06-15 20:10,6.12,0.21,13.07,31.16,0,0,0,0,0,0,0,0,0,1.5,2,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.21,0.2,0.2,0.2,0.22,0.21,0.21
2022-06-15 20:20,6.12,0.21,13.07,31.16,0,0,0,0,0,0,0,0,0,1.5,1.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.19,0.22,0.21,0.2
2022-06-15 20:30,6.12,0.21,13.07,31.16,0,0,0,0,0,0,0,0,0,1.5,1.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.2,0.19,0.2,0.22,0.22,0.21
2022-06-15 20:40,6.12,0.21,13.07,31.16,0,0,0,0,0,0,0,0,0,1.5,1.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.19,0.2,0.22,0.21,0.21
2022-06-15 20:50,6.12,0.2,13.07,31.16,0,0,0,0,0,0,0,0,0,1.5,1.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.21,0.21,0.2
2022-06-15 21:00,6.12,0.21,13.07,31.16,0,0,0,0,0,0,0,0,0,1.5,1.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.21,0.22,0.2,0.2
2022-06-15 21:10,6.12,0.2,13.07,31.16,0,0,0,0,0,0,0,0,0,1.5,1.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.22,0.21,0.21,0.2
2022-06-15 21:20,6.12,0.2,13.07,31.15,0,0,0,0,0,0,0,0,0,1.5,1.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.19,0.22,0.21,0.2,0.2
2022-06-15 21:30,6.12,0.2,13.06,31.15,0,0,0,0,0,0,0,0,0,1,1.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.19,0.2,0.22,0.22,0.21,0.2
2022-06-15 21:40,6.12,0.2,13.06,31.15,0.5,0,0,0,0,0,0,0,0.5,1,1.5,0.5,0,0,0,0,0,0.05,0,0,0,0.31,0.04,0,0,0,0.2,0.19,0.2,0.22,0.21,0.21,0.2
2022-06-15 21:50,6.12,0.2,13.06,31.15,0,0.5,0,0,0.5,1,1.5,0.5,0.5,1,1.5,0.5,0.5,1,1.5,0.5,0.5,0.45,0.5,0.5,0.5,0.19,0.48,0.53,1.07,1.4,0.2,0.2,0.2,0.21,0.21,0.2,0.2
2022-06-15 22:00,6.12,0.2,13.06,31.15,1,0,0.5,0.5,0,1,0.5,1,1.5,1,1,0.5,0.5,2,2,1.5,0,0.1,0,0,0,0.62,0.11,0.19,0.93,0.6,0.19,0.2,0.21,0.22,0.2,0.2,0.2
2022-06-15 22:10,6.12,0.2,13.06,31.14,1.5,0.5,0,0.5,0,0,0,0,3,1.5,1,1,0.5,2,2,1.5,0.5,0.58,0.06,0.27,0,0.93,0.13,0,0,0,0.19,0.2,0.22,0.21,0.21,0.2,0.2
2022-06-15 22:20,6.12,0.2,13.06,31.14,0,0,0,0.5,0.5,0,0,0,3,1.5,1,1.5,1,2,2,1.5,0,0.03,0.44,0.23,0.5,0.19,0.44,0.4,0,0,0.2,0.19,0.22,0.21,0.2,0.2,0.2
2022-06-15 22:30,6.12,0.19,13.06,31.14,0,0,0,0,0,0,0,0,3,1.5,1,1.5,1,2,2,1.5,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.22,0.22,0.21,0.2,0.2
2022-06-15 22:40,6.12,0.19,13.06,31.14,0,0,0,0,0,0,0,0,3,1,1,1.5,1,2,2,1.5,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.22,0.21,0.21,0.2,0.2
2022-06-15 22:50,6.12,0.2,13.06,31.14,0,0,0,0,0,0,0,0,3,1,1,1.5,1,2,2,1.5,0,0,0,0,0,0,0,0,0,0,0.19,0.2,0.21,0.21,0.2,0.2,0.2
2022-06-15 23:00,6.12,0.2,13.06,31.14,0,0,0,0,0,0,0,0,3,1,1,1.5,1,2,2,1.5,0,0,0,0,0,0,0,0,0,0,0.2,0.21,0.22,0.2,0.2,0.2,0.19
2022-06-15 23:10,6.12,0.2,13.06,31.14,0,1,0.5,0,0,0,0,0.5,3,2,1.5,1.5,1,2,2,2,1,0.84,0.11,0.55,0,0,0,0.07,0,0,0.2,0.22,0.21,0.21,0.2,0.2,0.2
2022-06-15 23:20,6.12,0.19,13.06,31.13,0,0,0.5,0,0,0,0,0,3,2,2,1.5,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0.2,0.22,0.21,0.2,0.2,0.2,0.2
2022-06-15 23:30,6.12,0.2,13.06,31.13,0,0,0.5,0,0,0,0,0,3,2,2.5,1.5,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0.21,0.22,0.22,0.21,0.2,0.2,0.2
2022-06-15 23:40,6.12,0.2,13.06,31.14,0,0.5,0,0.5,0,0,0,0,3,2.5,2.5,2,1,2,2,2,0.5,0.42,0.06,0.27,0,0,0,0,0,0,0.22,0.22,0.21,0.21,0.2,0.2,0.2
2022-06-15 23:50,6.12,0.2,13.06,31.14,0,0,0,0,0,0,0,0,3,2.5,2.5,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0.22,0.21,0.21,0.2,0.2,0.2,0.19
2022-06-16 00:00,6.12,0.21,13.06,31.15,0,0,0,0,0,0,0,0,3,2.5,2.5,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0.22,0.22,0.2,0.2,0.2,0.19,0.2
2022-06-16 00:10,6.12,0.22,13.06,31.17,0,0,0,0,0,0,0,0,3,2.5,2.5,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0.22,0.21,0.21,0.2,0.2,0.2,0.2
2022-06-16 00:20,6.12,0.22,13.06,31.2,0,0,0,0,0,0,0,0,3,2.5,2.5,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0.21,0.21,0.2,0.2,0.2,0.2,0.19
2022-06-16 00:30,6.12,0.22,13.07,31.21,0,0,0,0,0,0,0,0,3,2.5,2.5,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0.22,0.22,0.21,0.2,0.2,0.2,0.19
2022-06-16 00:40,6.12,0.22,13.07,31.21,0,0,0,0,0,0,0,0,3,2.5,2.5,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0.21,0.21,0.21,0.2,0.2,0.2,0.19
2022-06-16 00:50,6.12,0.21,13.07,31.2,0,0,0,0,0,0,0,0,3,2.5,2.5,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0.21,0.21,0.2,0.2,0.2,0.19,0.19
2022-06-16 01:00,6.12,0.22,13.07,31.2,0,0,0.5,0,0,0,0,0,3,2.5,3,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0.22,0.2,0.2,0.2,0.19,0.2,0.2
2022-06-16 01:10,6.12,0.21,13.07,31.2,0,0,0,0,0,0,0,0,3,2.5,2.5,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0.21,0.21,0.2,0.2,0.2,0.2,0.19
2022-06-16 01:20,6.12,0.21,13.07,31.19,0.5,0.5,0,0,0,0,0,0,3.5,3,2.5,2,1,2,2,2,0.5,0.47,0.06,0.27,0,0.31,0.04,0,0,0,0.21,0.2,0.2,0.2,0.2,0.19,0.2
2022-06-16 01:30,6.12,0.22,13.07,31.19,0,0,0,0,0,0,0,0,3.5,3,2.5,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0.2,0.21,0.2,0.2,0.2,0.19,0.2
2022-06-16 01:40,6.12,0.21,13.07,31.19,0,0,0.5,0,0,0,0,0,3.5,3,3,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0.21,0.21,0.2,0.2,0.2,0.19,0.19
2022-06-16 01:50,6.12,0.21,13.07,31.18,0,0,0,0,0,0,0,0,3.5,3,3,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.19,0.19,0.2
2022-06-16 02:00,6.12,0.2,13.07,31.18,0,0,0,0,0,0,0,0,3.5,3,3,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0.21,0.2,0.2,0.19,0.2,0.2,0.19
2022-06-16 02:10,6.12,0.21,13.07,31.17,0,0,0,0,0,0,0,0,3.5,3,3,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0.21,0.2,0.2,0.2,0.2,0.19,0.19
2022-06-16 02:20,6.12,0.2,13.07,31.17,0,0,0,0,0.5,0,0,0,3.5,3,3,2,1.5,2,2,2,0,0.03,0.44,0.23,0.5,0.19,0.44,0.4,0,0,0.2,0.2,0.2,0.2,0.19,0.2,0.19
2022-06-16 02:30,6.12,0.21,13.07,31.17,0,0,0,0,0,0,0,0,3.5,3,3,2,1.5,2,2,2,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.19,0.2,0.2
2022-06-16 02:40,6.12,0.21,13.07,31.16,0,0,0,0,0,0,0,0,3.5,3,3,2,1.5,2,2,2,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.19,0.19,0.21
2022-06-16 02:50,6.12,0.2,13.06,31.16,0,0,0,0,0.5,0,0,0,3.5,3,3,2,2,2,2,2,0,0.03,0.44,0.23,0.5,0.19,0.44,0.4,0,0,0.2,0.2,0.2,0.19,0.19,0.2,0.21
2022-06-16 03:00,6.12,0.2,13.06,31.16,0,0,0,0.5,0.5,0,0,0,3.5,3,3,2.5,2.5,2,2,2,0,0.03,0.44,0.23,0.5,0.19,0.44,0.4,0,0,0.2,0.2,0.19,0.2,0.2,0.19,0.21
2022-06-16 03:10,6.12,0.2,13.06,31.16,0,0,0,0.5,0,0,0,0,3.5,3,3,3,2.5,2,2,2,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.19,0.19,0.2
2022-06-16 03:20,6.12,0.2,13.06,31.16,0,0,0,0,0,0,0,0,3.5,3,3,3,2.5,2,2,2,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.19,0.2,0.19,0.21
2022-06-16 03:30,6.12,0.2,13.06,31.16,0,0,0,0,0,0,0,0,3.5,3,3,3,2.5,2,2,2,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.19,0.2,0.2,0.21
2022-06-16 03:40,6.12,0.2,13.06,31.16,0,0,0,0,0,0,0,0,3,3,3,3,2.5,2,2,2,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.19,0.19,0.21,0.21
2022-06-16 03:50,6.12,0.2,13.06,31.15,0,0,0,0,0,0,0,0,3,2.5,3,3,2,1,0.5,1.5,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.19,0.19,0.2,0.21,0.2
2022-06-16 04:00,6.12,0.2,13.06,31.15,0,0,0,0,0,0,0,0,2,2.5,2.5,2.5,2,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.2,0.19,0.2,0.2,0.19,0.21,0.2
2022-06-16 04:10,6.12,0.2,13.06,31.15,0,0,0,0,0,0,0,0,0.5,2,2.5,2,2,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.19,0.19,0.2,0.2
2022-06-16 04:20,6.12,0.2,13.06,31.15,0,0,0,0,0,0,0,0,0.5,2,2.5,1.5,1.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.19,0.2,0.19,0.21,0.19
2022-06-16 04:30,6.12,0.2,13.06,31.14,0,0,0,0,0,0,0,0,0.5,2,2.5,1.5,1.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.19,0.2,0.19,0.2,0.2,0.21,0.2
2022-06-16 04:40,6.12,0.2,13.07,31.14,0,0,0,0,0,0,0,0,0.5,2,2.5,1.5,1.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.19,0.19,0.21,0.21,0.2
2022-06-16 04:50,6.12,0.2,13.06,31.14,0,0,0,0,0,0,0,0,0.5,2,2.5,1.5,1.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.2,0.19,0.19,0.2,0.21,0.2,0.19
2022-06-16 05:00,6.12,0.19,13.06,31.14,0,0,0,0.5,0,0,0,0,0.5,2,2.5,2,1.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.19,0.21,0.2,0.19
2022-06-16 05:10,6.12,0.2,13.06,31.13,0,0,0.5,0,0,0,0,0,0.5,1,2.5,2,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.19,0.19,0.2,0.2,0.2
2022-06-16 05:20,6.12,0.2,13.06,31.13,0,0,0,0,0,0,0,0,0.5,1,2,2,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0.19,0.2,0.19,0.21,0.19,0.2
2022-06-16 05:30,6.12,0.2,13.06,31.13,0,0,0,0,0,0,0,0,0.5,1,1.5,2,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.19,0.2,0.2,0.21,0.2,0.2
2022-06-16 05:40,6.12,0.2,13.06,31.13,0,0,0,0,0.5,0,0,0,0.5,0.5,1.5,1.5,2,0,0,0,0,0.03,0.44,0.23,0.5,0.19,0.44,0.4,0,0,0.2,0.19,0.19,0.21,0.21,0.2,0.2
2022-06-16 05:50,6.12,0.19,13.06,31.13,0.5,0,0,0,0,0,0,0,1,0.5,1.5,1.5,2,0,0,0,0,0.05,0,0,0,0.31,0.04,0,0,0,0.19,0.19,0.2,0.21,0.2,0.19,0.2
2022-06-16 06:00,6.12,0.2,13.06,31.13,0,0,0,0.5,0,0,0.5,0,1,0.5,1.5,2,2,0,0.5,0,0,0,0,0,0,0,0,0,0.07,0.4,0.19,0.2,0.19,0.21,0.2,0.19,0.2
2022-06-16 06:10,6.12,0.2,13.06,31.13,0,0,0,0,0.5,0.5,0,0,1,0.5,1.5,2,2.5,0.5,0.5,0,0,0.03,0.44,0.23,0.5,0.19,0.45,0.43,0.43,0.1,0.19,0.19,0.19,0.2,0.2,0.2,0.2
2022-06-16 06:20,6.12,0.19,13.06,31.13,0,0,0,0,0,0,0,0.5,1,0.5,1.5,2,2.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0.07,0,0,0.19,0.2,0.19,0.21,0.19,0.2,0.19
2022-06-16 06:30,6.12,0.19,13.06,31.13,0,0,0,0.5,0.5,0,0,0,1,0.5,1.5,2.5,3,0.5,0.5,0.5,0,0.03,0.44,0.23,0.5,0.19,0.44,0.4,0,0,0.2,0.2,0.2,0.21,0.2,0.2,0.19
2022-06-16 06:40,6.12,0.19,13.06,31.13,0.5,0,0,0.5,0,0,0,0,1.5,0.5,1.5,3,3,0.5,0.5,0.5,0,0.05,0,0,0,0.31,0.04,0,0,0,0.19,0.19,0.21,0.21,0.2,0.2,0.19
2022-06-16 06:50,6.12,0.19,13.06,31.13,0,0.5,0.5,0,0,0,0,0,1.5,1,2,3,3,0.5,0.5,0.5,0.5,0.42,0.06,0.27,0,0,0,0,0,0,0.2,0.2,0.21,0.2,0.19,0.2,0.2
2022-06-16 07:00,6.12,0.2,13.06,31.13,0.5,0,0,0,0.5,0,0,0,2,1,1.5,3,3.5,0.5,0.5,0.5,0,0.08,0.44,0.23,0.5,0.5,0.48,0.4,0,0,0.2,0.19,0.21,0.2,0.19,0.2,0.19
2022-06-16 07:10,6.12,0.19,13.06,31.13,0,0.5,0,0,0,0.5,0,0,2,1.5,1.5,3,3.5,1,0.5,0.5,0.5,0.42,0.06,0.27,0,0,0.01,0.03,0.43,0.1,0.19,0.19,0.2,0.2,0.2,0.2,0.19
2022-06-16 07:20,6.12,0.2,13.06,31.13,0,0,0.5,0,0.5,0,0,0,1.5,1,2,3,4,1,0.5,0.5,0,0.03,0.44,0.23,0.5,0.19,0.44,0.4,0,0,0.2,0.19,0.21,0.19,0.2,0.19,0.19
2022-06-16 07:30,6.12,0.2,13.06,31.13,0.5,0,0,0,0,0,0,0,2,1,2,3,4,1,0.5,0.5,0,0.05,0,0,0,0.31,0.04,0,0,0,0.19,0.2,0.21,0.2,0.2,0.19,0.2
2022-06-16 07:40,6.12,0.19,13.06,31.13,0,0.5,1,0.5,0,0,0,0,2,1.5,2.5,3.5,4,1,0.5,0.5,0.5,0.42,0.06,0.27,0,0,0,0,0,0,0.19,0.21,0.21,0.2,0.2,0.19,0.2
2022-06-16 07:50,6.12,0.2,13.06,31.13,0,0,0.5,0,0,0,0,0,2,1.5,3,3.5,4,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.19,0.21,0.2,0.19,0.2,0.2,0.19
2022-06-16 08:00,6.11,0.19,13.06,31.13,0,0,0,0,0,0,0,0,2,1.5,3,3.5,4,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.2,0.21,0.2,0.19,0.2,0.19,0.2
2022-06-16 08:10,6.11,0.19,13.06,31.13,0,0.5,0.5,0,0,0,0,0,2,2,3.5,3.5,4,1,0.5,0.5,0.5,0.42,0.06,0.27,0,0,0,0,0,0,0.21,0.2,0.2,0.2,0.2,0.19,0.2
2022-06-16 08:20,6.11,0.19,13.06,31.13,0,0,0,0,0,0,0,0,2,2,3.5,3.5,3.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.21,0.21,0.19,0.2,0.19,0.19,0.2
2022-06-16 08:30,6.11,0.2,13.06,31.14,0,0,0,0,0,0,0,0,2,2,3.5,3.5,3.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.21,0.21,0.2,0.2,0.19,0.2,0.21
2022-06-16 08:40,6.11,0.21,13.06,31.15,0,0,0,0,0,0,0,0,2,2,3.5,3.5,3.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.2,0.21,0.2,0.2,0.19,0.2,0.21
2022-06-16 08:50,6.11,0.21,13.06,31.17,0,0,0,0,0,0,0,0,2,2,3.5,3.5,3,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.21,0.2,0.19,0.2,0.2,0.19,0.2
2022-06-16 09:00,6.11,0.21,13.06,31.18,0,0,0,0,0,0,0,0,2,2,3.5,3,2.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.21,0.2,0.19,0.2,0.19,0.2,0.21
2022-06-16 09:10,6.11,0.2,13.06,31.19,0,0,0,0,0,0,0,0,2,2,3.5,2.5,2.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.21,0.2,0.2,0.2,0.19,0.2,0.21
2022-06-16 09:20,6.11,0.21,13.06,31.19,0,0,0,0,0,0,0,0,2,2,3.5,2.5,2.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.2,0.19,0.2,0.19,0.19,0.2,0.21
2022-06-16 09:30,6.11,0.21,13.06,31.19,0,0,0,0,0,0,0,0,2,2,3.5,2.5,2.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.19,0.2,0.21,0.21
2022-06-16 09:40,6.1,0.21,13.07,31.19,0,0,0,0,0,0,0,0,2,2,3.5,2.5,2.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.19,0.2,0.21,0.21
2022-06-16 09:50,6.1,0.2,13.07,31.19,0,0,0,0,0,0,0,0,2,2,3.5,2.5,2.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.19,0.19,0.2,0.2,0.19,0.2,0.21
2022-06-16 10:00,6.1,0.2,13.07,31.19,0,0,0,0,0,0,0,0,2,2,3.5,2.5,2.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.2,0.19,0.2,0.19,0.2,0.21,0.21
2022-06-16 10:10,6.1,0.2,13.07,31.19,0,0,0,0,0,0,0,0,2,2,3.5,2.5,2.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.19,0.2,0.21,0.21
2022-06-16 10:20,6.1,0.19,13.07,31.18,0,0,0,0,0,0,0,0,2,2,3.5,2.5,2.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.19,0.2,0.19,0.19,0.2,0.21,0.21
2022-06-16 10:30,6.1,0.2,13.07,31.17,0,0,0,0,0,0,0,0,2,2,3.5,2.5,2.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.19,0.2,0.19,0.2,0.21,0.21,0.21
2022-06-16 10:40,6.1,0.2,13.07,31.17,0,0,0,0,0,0,0,0,2,2,3.5,2.5,2.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.19,0.2,0.21,0.21,0.21
2022-06-16 10:50,6.1,0.19,13.07,31.16,0,0,0,0,0,0,0,0,2,2,3.5,2.5,2.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.19,0.2,0.21,0.21
2022-06-16 11:00,6.11,0.19,13.07,31.16,0,0,0,0,0,0,0,0,2,2,3.5,2,2.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.19,0.2,0.21,0.21,0.21
2022-06-16 11:10,6.11,0.2,13.07,31.16,0,0,0,0,0,0,0,0,2,2,3,2,2.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.19,0.2,0.21,0.21,0.21
2022-06-16 11:20,6.11,0.2,13.07,31.15,0,0,0,0,0,0,0,0,2,2,3,2,2.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.2,0.19,0.19,0.2,0.21,0.21,0.21
2022-06-16 11:30,6.11,0.2,13.07,31.15,0,0,0,0,0,0,0,0,2,2,3,2,2.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.2,0.19,0.2,0.21,0.21,0.21,0.21
2022-06-16 11:40,6.1,0.2,13.07,31.15,0,0,0,0,0,0,0,0,2,2,3,2,2,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.2,0.19,0.2,0.21,0.21,0.21,0.21
2022-06-16 11:50,6.1,0.2,13.07,31.15,0,0,0,0,0,0,0,0,1.5,2,3,2,2,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.19,0.2,0.19,0.2,0.21,0.21,0.21
2022-06-16 12:00,6.1,0.2,13.07,31.15,0,0,0,0,0,0,0,0,1.5,2,3,1.5,2,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0.19,0.19,0.2,0.21,0.21,0.21,0.2
2022-06-16 12:10,6.1,0.2,13.07,31.15,0,0,0,0,0,0,0,0,1.5,2,3,1.5,1.5,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0.19,0.19,0.2,0.21,0.21,0.21,0.2
2022-06-16 12:20,6.1,0.19,13.07,31.15,0,0,0,0,0,0,0,0,1.5,2,3,1.5,1.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.19,0.2,0.21,0.21,0.21,0.2
2022-06-16 12:30,6.1,0.19,13.07,31.14,0,0,0,0,0,0,0,0,1.5,2,3,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0.2,0.21,0.21,0.21,0.21,0.19
2022-06-16 12:40,6.1,0.19,13.07,31.14,0,0,0,0,0,0,0,0,1,2,3,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0.2,0.21,0.21,0.21,0.21,0.19
